loc_code,date,ht_bottom_horizon,ht_top_horizon,horizon_thickness,meas_wt,meas_temp
g5s,5/9/06,0,0,0,NaN,0
g5s,5/9/06,0,0.1,0.1,473,0
g5s,5/9/06,0.1,0.2,0.1,473,0
g5s,5/9/06,0.2,0.3,0.1,450,0
g5s,5/9/06,0.3,0.4,0.1,397,0
g5s,5/9/06,0.4,0.5,0.1,NaN,0
g5s,5/9/06,0.5,0.6,0.1,489,0
g5s,5/9/06,0.6,0.7,0.1,483,0
g5s,5/9/06,0.7,0.8,0.1,519,0
g5s,5/9/06,0.8,0.9,0.1,495,0
g5s,5/9/06,0.9,1,0.1,480,0
g5s,5/9/06,1,1.1,0.1,499,0
g5s,5/9/06,1.1,1.2,0.1,450,0
g5s,5/9/06,1.2,1.3,0.1,450,0
g5s,5/9/06,1.3,1.4,0.1,434,0
g5s,5/9/06,1.4,1.5,0.1,441,0
g5s,5/9/06,1.5,1.6,0.1,504,0
g5s,5/9/06,1.6,1.7,0.1,450,0
g5s,5/9/06,1.7,1.8,0.1,445,0
g5s,5/9/06,1.8,1.9,0.1,452,0
g5s,5/9/06,1.9,2,0.1,405,0
g5s,5/9/06,2,2.1,0.1,370,0
g5s,5/9/06,2.1,2.2,0.1,295,-1
g5s,5/9/06,2.2,2.3,0.1,214,-1
g5s,5/9/06,2.3,2.3,0,NaN,0
ssw,5/9/06,0,0,0,NaN,0
ssw,5/9/06,0,0.1,0.1,408,0
ssw,5/9/06,0.1,0.2,0.1,408,-1
ssw,5/9/06,0.2,0.3,0.1,402,0
ssw,5/9/06,0.3,0.4,0.1,454,0
ssw,5/9/06,0.4,0.5,0.1,436,-1
ssw,5/9/06,0.5,0.6,0.1,428,0
ssw,5/9/06,0.6,0.7,0.1,492,0
ssw,5/9/06,0.7,0.8,0.1,500,-1
ssw,5/9/06,0.8,0.9,0.1,473,0
ssw,5/9/06,0.9,1,0.1,488,0
ssw,5/9/06,1,1.1,0.1,481,-1
ssw,5/9/06,1.1,1.2,0.1,477,0
ssw,5/9/06,1.2,1.3,0.1,437,0
ssw,5/9/06,1.3,1.4,0.1,467,-1
ssw,5/9/06,1.4,1.5,0.1,487,0
ssw,5/9/06,1.5,1.6,0.1,454,-1
ssw,5/9/06,1.6,1.7,0.1,462,-1
ssw,5/9/06,1.7,1.8,0.1,464,0
ssw,5/9/06,1.8,1.9,0.1,436,0
ssw,5/9/06,1.9,2,0.1,468,-1
ssw,5/9/06,2,2.1,0.1,392,0
ssw,5/9/06,2.1,2.1,0,NaN,NaN
88,5/10/06,0,0,0,NaN,0
88,5/10/06,0,0.1,0.1,503,0
88,5/10/06,0.1,0.2,0.1,503,-1
88,5/10/06,0.2,0.3,0.1,530,-1
88,5/10/06,0.3,0.4,0.1,510,-1
88,5/10/06,0.4,0.5,0.1,509,-1
88,5/10/06,0.5,0.6,0.1,530,-1
88,5/10/06,0.6,0.7,0.1,479,-1
88,5/10/06,0.7,0.8,0.1,517,-1
88,5/10/06,0.8,0.9,0.1,516,-1
88,5/10/06,0.9,1,0.1,520,-1
88,5/10/06,1,1.1,0.1,559,-1
88,5/10/06,1.1,1.2,0.1,480,-1
88,5/10/06,1.2,1.3,0.1,460,-1
88,5/10/06,1.3,1.4,0.1,396,-2
88,5/10/06,1.4,1.5,0.1,407,-2
88,5/10/06,1.5,1.6,0.1,346,-2
88,5/10/06,1.6,1.7,0.1,343,-5
88,5/10/06,1.7,1.8,0.1,296,-5
88,5/10/06,1.8,1.9,0.1,284,-5
88,5/10/06,1.9,1.9,0,NaN,NaN
ark,5/10/06,0,0,0,NaN,-5
ark,5/10/06,0,0.1,0.1,422,-5
ark,5/10/06,0.1,0.2,0.1,422,-5
ark,5/10/06,0.2,0.3,0.1,422,-5
ark,5/10/06,0.3,0.4,0.1,422,-5
ark,5/10/06,0.4,0.5,0.1,434,-5
ark,5/10/06,0.5,0.6,0.1,430,-5
ark,5/10/06,0.6,0.7,0.1,435,-5
ark,5/10/06,0.7,0.8,0.1,414,-5
ark,5/10/06,0.8,0.9,0.1,397,-5
ark,5/10/06,0.9,1,0.1,336,-5
ark,5/10/06,1,1.1,0.1,263,-5
ark,5/10/06,1.1,1.2,0.1,293,-5
ark,5/10/06,1.2,1.3,0.1,379,-5
ark,5/10/06,1.3,1.4,0.1,420,-5
ark,5/10/06,1.4,1.5,0.1,360,-5
ark,5/10/06,1.5,1.6,0.1,384,-5
ark,5/10/06,1.6,1.7,0.1,275,-5
ark,5/10/06,1.7,1.8,0.1,289,-5
ark,5/10/06,1.8,1.9,0.1,294,-5
ark,5/10/06,1.9,2,0.1,289,-5
ark,5/10/06,2,2.1,0.1,295,-7
ark,5/10/06,2.1,2.1,0,NaN,-7
6,5/18/06,0,0,0,NaN,0
6,5/18/06,0,0.1,0.1,481,0
6,5/18/06,0.1,0.2,0.1,429,0
6,5/18/06,0.2,0.3,0.1,409,0
6,5/18/06,0.3,0.4,0.1,451,0
6,5/18/06,0.4,0.5,0.1,408,0
6,5/18/06,0.5,0.6,0.1,447,-1
6,5/18/06,0.6,0.7,0.1,424,-1
6,5/18/06,0.7,0.8,0.1,400,-1
6,5/18/06,0.8,0.9,0.1,492,-1
6,5/18/06,0.9,1,0.1,441,-1
6,5/18/06,1,1.1,0.1,457,-1
6,5/18/06,1.1,1.2,0.1,421,-1
6,5/18/06,1.2,1.3,0.1,483,-1
6,5/18/06,1.3,1.4,0.1,531,-1
6,5/18/06,1.4,1.5,0.1,470,-1
6,5/18/06,1.5,1.6,0.1,535,0
6,5/18/06,1.6,1.7,0.1,568,0
6,5/18/06,1.7,1.7,0,NaN,0
ssw,5/18/06,0,0,0,NaN,0
ssw,5/18/06,0,0.1,0.1,443,0
ssw,5/18/06,0.1,0.2,0.1,443,0
ssw,5/18/06,0.2,0.3,0.1,440,0
ssw,5/18/06,0.3,0.4,0.1,468,0
ssw,5/18/06,0.4,0.5,0.1,487,0
ssw,5/18/06,0.5,0.6,0.1,486,0
ssw,5/18/06,0.6,0.7,0.1,493,0
ssw,5/18/06,0.7,0.8,0.1,542,0
ssw,5/18/06,0.8,0.9,0.1,490,0
ssw,5/18/06,0.9,1,0.1,524,0
ssw,5/18/06,1,1.1,0.1,516,0
ssw,5/18/06,1.1,1.2,0.1,491,0
ssw,5/18/06,1.2,1.3,0.1,471,0
ssw,5/18/06,1.3,1.4,0.1,490,0
ssw,5/18/06,1.4,1.5,0.1,515,0
ssw,5/18/06,1.5,1.6,0.1,482,0
ssw,5/18/06,1.6,1.6,0,NaN,NaN
6,5/22/06,0,0,0,NaN,0
6,5/22/06,0,0.1,0.1,565,0
6,5/22/06,0.1,0.2,0.1,456,0
6,5/22/06,0.2,0.3,0.1,452,0
6,5/22/06,0.3,0.4,0.1,444,0
6,5/22/06,0.4,0.5,0.1,460,0
6,5/22/06,0.5,0.6,0.1,415,0
6,5/22/06,0.6,0.7,0.1,478,0
6,5/22/06,0.7,0.8,0.1,540,0
6,5/22/06,0.8,0.9,0.1,534,0
6,5/22/06,0.9,1,0.1,457,0
6,5/22/06,1,1.1,0.1,551,0
6,5/22/06,1.1,1.2,0.1,478,0
6,5/22/06,1.2,1.3,0.1,561,0
6,5/22/06,1.3,1.4,0.1,593,0
6,5/22/06,1.4,1.5,0.1,553,0
6,5/22/06,1.5,1.5,0,NaN,NaN
ssw,5/25/06,0,0,0,NaN,0
ssw,5/25/06,0,0.1,0.1,NaN,0
ssw,5/25/06,0.1,0.2,0.1,NaN,0
ssw,5/25/06,0.2,0.3,0.1,NaN,0
ssw,5/25/06,0.3,0.4,0.1,NaN,0
ssw,5/25/06,0.4,0.5,0.1,NaN,0
ssw,5/25/06,0.5,0.6,0.1,NaN,0
ssw,5/25/06,0.6,0.7,0.1,NaN,0
ssw,5/25/06,0.7,0.8,0.1,NaN,0
ssw,5/25/06,0.8,0.9,0.1,NaN,0
ssw,5/25/06,0.9,1,0.1,NaN,0
ssw,5/25/06,1,1.1,0.1,NaN,0
ssw,5/25/06,1.1,1.17,0.07,NaN,0
ssw,5/25/06,1.17,1.17,0,NaN,NaN
ssw,5/30/06,0,0,0,NaN,0
ssw,5/30/06,0,0.1,0.1,466,0
ssw,5/30/06,0.1,0.2,0.1,448,0
ssw,5/30/06,0.2,0.3,0.1,499,0
ssw,5/30/06,0.3,0.4,0.1,465,0
ssw,5/30/06,0.4,0.5,0.1,515,0
ssw,5/30/06,0.5,0.6,0.1,490,0
ssw,5/30/06,0.6,0.7,0.1,501,0
ssw,5/30/06,0.7,0.8,0.1,541,0
ssw,5/30/06,0.8,0.9,0.1,524,0
ssw,5/30/06,0.9,0.9,0,NaN,NaN
6,6/6/06,0,0,0,NaN,0
6,6/6/06,0,0.1,0.1,491,0
6,6/6/06,0.1,0.2,0.1,512,0
6,6/6/06,0.2,0.3,0.1,482,0
6,6/6/06,0.3,0.4,0.1,460,0
6,6/6/06,0.4,0.5,0.1,521,0
6,6/6/06,0.5,0.6,0.1,564,0
6,6/6/06,0.6,0.7,0.1,511,0
6,6/6/06,0.7,0.8,0.1,509,0
6,6/6/06,0.8,0.8,0,NaN,NaN
ssw,12/13/06,0.2,0.2,0,NaN,-1
ssw,12/13/06,0.2,0.3,0.1,420,-1
ssw,12/13/06,0.3,0.4,0.1,355,-1
ssw,12/13/06,0.4,0.5,0.1,407,-3
ssw,12/13/06,0.5,0.6,0.1,364,-3
ssw,12/13/06,0.6,0.7,0.1,314,-5
ssw,12/13/06,0.7,0.8,0.1,325,-6
ssw,12/13/06,0.8,0.9,0.1,283,-8
ssw,12/13/06,0.9,1,0.1,414,-8
ssw,12/13/06,1,1.13,0.13,245,-7
ssw,12/13/06,1.13,1.13,0,NaN,-6
ssw,12/13/06,0,0,0,NaN,0
ssw,12/13/06,0,0.1,0.1,420,0
ssw,12/13/06,0.1,0.2,0.1,420,-1
ssw,12/13/06,0.3,0.4,0.1,355,-3
ssw,12/13/06,0.5,0.6,0.1,364,-5
ssw,1/22/07,0,0,0,NaN,0
ssw,1/22/07,0,0.1,0.1,406,0
ssw,1/22/07,0.1,0.2,0.1,406,-1
ssw,1/22/07,0.2,0.3,0.1,373,-1
ssw,1/22/07,0.3,0.4,0.1,377,-3
ssw,1/22/07,0.4,0.5,0.1,395,-4
ssw,1/22/07,0.5,0.6,0.1,356,-3
ssw,1/22/07,0.6,0.7,0.1,358,-4
ssw,1/22/07,0.7,0.8,0.1,392,-5
ssw,1/22/07,0.8,0.9,0.1,419,-5
ssw,1/22/07,0.9,1,0.1,367,-5
ssw,1/22/07,1,1.1,0.1,360,-6
ssw,1/22/07,1.1,1.2,0.1,355,-7
ssw,1/22/07,1.2,1.3,0.1,409,-7
ssw,1/22/07,1.3,1.4,0.1,353,-8
ssw,1/22/07,1.4,1.5,0.1,308,-10
ssw,1/22/07,1.5,1.6,0.1,354,-10
ssw,1/22/07,1.6,1.7,0.1,280,-11
ssw,1/22/07,1.7,1.8,0.1,309,-11
ssw,1/22/07,1.8,1.9,0.1,308,-13
ssw,1/22/07,1.9,2,0.1,347,-10
ssw,1/22/07,2,2.1,0.1,203,-10
ssw,1/22/07,2.1,2.2,0.1,170,-2
ssw,1/22/07,2.2,2.2,0,NaN,-2
ssw,1/29/07,0,0,0,NaN,NaN
ssw,1/29/07,0,0.1,0.1,NaN,NaN
ssw,1/29/07,0.1,0.2,0.1,252,-4
ssw,1/29/07,0.2,0.3,0.1,252,-2
ssw,1/29/07,0.3,0.4,0.1,365,-2
ssw,1/29/07,0.4,0.5,0.1,346,-3
ssw,1/29/07,0.5,0.6,0.1,404,-4
ssw,1/29/07,0.6,0.7,0.1,359,-5
ssw,1/29/07,0.7,0.8,0.1,387,-4
ssw,1/29/07,0.8,0.9,0.1,382,-5
ssw,1/29/07,0.9,1,0.1,352,-6
ssw,1/29/07,1,1.1,0.1,340,-6
ssw,1/29/07,1.1,1.2,0.1,389,-8
ssw,1/29/07,1.2,1.3,0.1,370,-7
ssw,1/29/07,1.3,1.4,0.1,307,-8
ssw,1/29/07,1.4,1.5,0.1,340,-9
ssw,1/29/07,1.5,1.6,0.1,295,-9
ssw,1/29/07,1.6,1.7,0.1,313,-10
ssw,1/29/07,1.7,1.8,0.1,296,-10
ssw,1/29/07,1.8,1.8,0,NaN,-8
c1b,2/7/07,0,0,0,NaN,0
c1b,2/7/07,0,0.1,0.1,325,-1
c1b,2/7/07,0.1,0.2,0.1,312,-1
c1b,2/7/07,0.2,0.3,0.1,311,-1
c1b,2/7/07,0.3,0.4,0.1,311,-2
c1b,2/7/07,0.4,0.5,0.1,336,-3
c1b,2/7/07,0.5,0.6,0.1,301,-2
c1b,2/7/07,0.6,0.7,0.1,253,-3
c1b,2/7/07,0.7,0.8,0.1,236,-2
c1b,2/7/07,0.8,0.9,0.1,196,-2
c1b,2/7/07,0.9,0.9,0,NaN,-1
6,2/9/07,0,0,0,NaN,-6
6,2/9/07,0,0.1,0.1,295,-8
6,2/9/07,0.1,0.2,0.1,320,-8
6,2/9/07,0.2,0.3,0.1,360,-8
6,2/9/07,0.3,0.4,0.1,406,-10
6,2/9/07,0.4,0.4,0,NaN,-6
ssw,2/9/07,0,0,0,NaN,0
ssw,2/9/07,0,0.1,0.1,385,-1
ssw,2/9/07,0.1,0.2,0.1,385,-2
ssw,2/9/07,0.2,0.3,0.1,345,-2
ssw,2/9/07,0.3,0.4,0.1,374,-2
ssw,2/9/07,0.4,0.5,0.1,360,-3
ssw,2/9/07,0.5,0.6,0.1,368,-3.5
ssw,2/9/07,0.6,0.7,0.1,391,-3.5
ssw,2/9/07,0.7,0.8,0.1,447,-4
ssw,2/9/07,0.8,0.9,0.1,407,-5
ssw,2/9/07,0.9,1,0.1,387,-5
ssw,2/9/07,1,1.1,0.1,379,-5
ssw,2/9/07,1.1,1.2,0.1,399,-6
ssw,2/9/07,1.2,1.3,0.1,389,-6
ssw,2/9/07,1.3,1.4,0.1,369,-7.5
ssw,2/9/07,1.4,1.5,0.1,336,-8
ssw,2/9/07,1.5,1.6,0.1,344,-8
ssw,2/9/07,1.6,1.7,0.1,371,-8.5
ssw,2/9/07,1.7,1.8,0.1,369,-8.5
ssw,2/9/07,1.8,1.9,0.1,252,-8.5
ssw,2/9/07,1.9,2,0.1,280,-9
ssw,2/9/07,2,2.1,0.1,342,-9
ssw,2/9/07,2.1,2.1,0,NaN,-3
c1b,2/14/07,0,0,0,NaN,0
c1b,2/14/07,0,0.1,0.1,338,0
c1b,2/14/07,0.1,0.2,0.1,369,-1
c1b,2/14/07,0.2,0.3,0.1,303,-1
c1b,2/14/07,0.3,0.4,0.1,355,-2
c1b,2/14/07,0.4,0.5,0.1,402,-2
c1b,2/14/07,0.5,0.6,0.1,325,-4
c1b,2/14/07,0.6,0.7,0.1,297,-4
c1b,2/14/07,0.7,0.8,0.1,280,-5
c1b,2/14/07,0.8,0.9,0.1,230,-7
c1b,2/14/07,0.9,0.9,0,NaN,-6
c1b,2/21/07,0,0,0,NaN,0
c1b,2/21/07,0,0.1,0.1,NaN,0
c1b,2/21/07,0.1,0.2,0.1,338,0
c1b,2/21/07,0.2,0.3,0.1,355,-2
c1b,2/21/07,0.3,0.4,0.1,325,-1
c1b,2/21/07,0.4,0.5,0.1,372,-2
c1b,2/21/07,0.5,0.6,0.1,323,-3
c1b,2/21/07,0.6,0.7,0.1,328,-2
c1b,2/21/07,0.7,0.8,0.1,285,-3
c1b,2/21/07,0.8,0.9,0.1,274,-4
c1b,2/21/07,0.9,1,0.1,219,-4
c1b,2/21/07,1,1,0,NaN,-5
ssw,2/23/07,0,0,0,NaN,0
ssw,2/23/07,0,0.1,0.1,417,-1
ssw,2/23/07,0.1,0.2,0.1,370,-1
ssw,2/23/07,0.2,0.3,0.1,372,-2
ssw,2/23/07,0.3,0.4,0.1,374,-2
ssw,2/23/07,0.4,0.5,0.1,379,-2.5
ssw,2/23/07,0.5,0.6,0.1,386,-3
ssw,2/23/07,0.6,0.7,0.1,411,-3
ssw,2/23/07,0.7,0.8,0.1,418,-3
ssw,2/23/07,0.8,0.9,0.1,429,-3
ssw,2/23/07,0.9,1,0.1,391,-4
ssw,2/23/07,1,1.1,0.1,430,-5
ssw,2/23/07,1.1,1.2,0.1,396,-5
ssw,2/23/07,1.2,1.3,0.1,360,-5
ssw,2/23/07,1.3,1.4,0.1,395,-5
ssw,2/23/07,1.4,1.5,0.1,370,-5.5
ssw,2/23/07,1.5,1.6,0.1,403,-6
ssw,2/23/07,1.6,1.7,0.1,390,-6
ssw,2/23/07,1.7,1.8,0.1,334,-6
ssw,2/23/07,1.8,1.9,0.1,358,-7
ssw,2/23/07,1.9,2,0.1,397,-7
ssw,2/23/07,2,2.1,0.1,310,-7
ssw,2/23/07,2.1,2.2,0.1,280,-8
ssw,2/23/07,2.2,2.3,0.1,272,-8
ssw,2/23/07,2.3,2.4,0.1,284,-6
ssw,2/23/07,2.4,2.4,0,NaN,-2
c1b,2/28/07,0,0,0,NaN,NaN
c1b,2/28/07,0,0.1,0.1,231,-1
c1b,2/28/07,0.1,0.2,0.1,231,0
c1b,2/28/07,0.2,0.3,0.1,293,-1
c1b,2/28/07,0.3,0.4,0.1,326,-2
c1b,2/28/07,0.4,0.5,0.1,323,-4
c1b,2/28/07,0.5,0.6,0.1,303,-4
c1b,2/28/07,0.6,0.7,0.1,263,-4
c1b,2/28/07,0.7,0.8,0.1,261,-5
c1b,2/28/07,0.8,0.9,0.1,241,-5
c1b,2/28/07,0.9,1,0.1,158,-6
c1b,2/28/07,1,1.1,0.1,NaN,-11
c1b,2/28/07,1.1,1.1,0,NaN,-9
c1b,3/6/07,0,0,0,NaN,0
c1b,3/6/07,0,0.1,0.1,311,0
c1b,3/6/07,0.1,0.2,0.1,311,-1
c1b,3/6/07,0.2,0.3,0.1,326,-2.5
c1b,3/6/07,0.3,0.4,0.1,325,-2
c1b,3/6/07,0.4,0.5,0.1,358,-3
c1b,3/6/07,0.5,0.6,0.1,343,-3
c1b,3/6/07,0.6,0.7,0.1,304,-4
c1b,3/6/07,0.7,0.8,0.1,279,-4
c1b,3/6/07,0.8,0.9,0.1,272,-4
c1b,3/6/07,0.9,1,0.1,284,-4
c1b,3/6/07,1,1.1,0.1,210,-3
c1b,3/6/07,1.1,1.1,0,NaN,-1
ssw,3/6/07,0,0,0,NaN,0
ssw,3/6/07,0,0.1,0.1,410,-0.5
ssw,3/6/07,0.1,0.2,0.1,371,-1
ssw,3/6/07,0.2,0.3,0.1,400,-1.5
ssw,3/6/07,0.3,0.4,0.1,385,-2
ssw,3/6/07,0.4,0.5,0.1,390,-2
ssw,3/6/07,0.5,0.6,0.1,446,-2.5
ssw,3/6/07,0.6,0.7,0.1,438,-3
ssw,3/6/07,0.7,0.8,0.1,414,-3.5
ssw,3/6/07,0.8,0.9,0.1,417,-3.5
ssw,3/6/07,0.9,1,0.1,402,-4
ssw,3/6/07,1,1.1,0.1,442,-4
ssw,3/6/07,1.1,1.2,0.1,408,-4
ssw,3/6/07,1.2,1.3,0.1,396,-4.5
ssw,3/6/07,1.3,1.4,0.1,383,-5
ssw,3/6/07,1.4,1.5,0.1,399,-5.5
ssw,3/6/07,1.5,1.6,0.1,398,-5.5
ssw,3/6/07,1.6,1.7,0.1,350,-5
ssw,3/6/07,1.7,1.8,0.1,395,-7
ssw,3/6/07,1.8,1.9,0.1,348,-7
ssw,3/6/07,1.9,2,0.1,335,-7.5
ssw,3/6/07,2,2.1,0.1,348,-7.5
ssw,3/6/07,2.1,2.2,0.1,355,-8
ssw,3/6/07,2.2,2.3,0.1,320,-8
ssw,3/6/07,2.3,2.4,0.1,245,-5
ssw,3/6/07,2.4,2.5,0.1,196,0
ssw,3/6/07,2.5,2.5,0,NaN,-0.5
6,3/8/07,0,0,0,NaN,NaN
6,3/8/07,0,0.1,0.1,413,-5
6,3/8/07,0.1,0.2,0.1,378,-5
6,3/8/07,0.2,0.3,0.1,375,-8
6,3/8/07,0.3,0.4,0.1,400,-8
6,3/8/07,0.4,0.4,0,NaN,-6
ssw,3/14/07,0,0,0,NaN,NaN
ssw,3/14/07,0,0.1,0.1,380,0
ssw,3/14/07,0.1,0.2,0.1,335,-0.5
ssw,3/14/07,0.2,0.3,0.1,387,-1.5
ssw,3/14/07,0.3,0.4,0.1,362,-2
ssw,3/14/07,0.4,0.5,0.1,353,-1.5
ssw,3/14/07,0.5,0.6,0.1,388,-2
ssw,3/14/07,0.6,0.7,0.1,465,-2.5
ssw,3/14/07,0.7,0.8,0.1,414,-3.5
ssw,3/14/07,0.8,0.9,0.1,391,-3.5
ssw,3/14/07,0.9,1,0.1,352,-3.5
ssw,3/14/07,1,1.1,0.1,384,-4
ssw,3/14/07,1.1,1.2,0.1,395,-4
ssw,3/14/07,1.2,1.3,0.1,392,-4.5
ssw,3/14/07,1.3,1.4,0.1,368,-4
ssw,3/14/07,1.4,1.5,0.1,378,-4
ssw,3/14/07,1.5,1.6,0.1,360,-5
ssw,3/14/07,1.6,1.7,0.1,375,-4.5
ssw,3/14/07,1.7,1.8,0.1,373,-5
ssw,3/14/07,1.8,1.9,0.1,363,-5
ssw,3/14/07,1.9,2,0.1,319,-4.5
ssw,3/14/07,2,2.1,0.1,335,-4.5
ssw,3/14/07,2.1,2.2,0.1,343,-4.5
ssw,3/14/07,2.2,2.3,0.1,303,-4.5
ssw,3/14/07,2.3,2.4,0.1,210,-5
ssw,3/14/07,2.4,2.5,0.1,270,-3
ssw,3/14/07,2.5,2.5,0,NaN,NaN
c1b,3/15/07,0,0,0,NaN,0
c1b,3/15/07,0,0.1,0.1,370,0
c1b,3/15/07,0.1,0.2,0.1,320,0
c1b,3/15/07,0.2,0.3,0.1,301,0
c1b,3/15/07,0.3,0.4,0.1,221,0
c1b,3/15/07,0.4,0.5,0.1,246,-1
c1b,3/15/07,0.5,0.6,0.1,338,-1
c1b,3/15/07,0.6,0.7,0.1,254,-1
c1b,3/15/07,0.7,0.8,0.1,317,-1
c1b,3/15/07,0.8,0.9,0.1,259,-1
c1b,3/15/07,0.9,1,0.1,227,-1
c1b,3/15/07,1,1.1,0.1,220,-1
c1b,3/15/07,1.1,1.1,0,NaN,-1
ssw,3/21/07,0,0,0,NaN,0
ssw,3/21/07,0,0.1,0.1,NaN,0
ssw,3/21/07,0.1,0.2,0.1,409,-0.5
ssw,3/21/07,0.2,0.3,0.1,374,-1
ssw,3/21/07,0.3,0.4,0.1,372,-1.5
ssw,3/21/07,0.4,0.5,0.1,387,-1.5
ssw,3/21/07,0.5,0.6,0.1,411,-1.5
ssw,3/21/07,0.6,0.7,0.1,400,-2
ssw,3/21/07,0.7,0.8,0.1,355,-2
ssw,3/21/07,0.8,0.9,0.1,433,-2
ssw,3/21/07,0.9,1,0.1,424,-3
ssw,3/21/07,1,1.1,0.1,304,-3
ssw,3/21/07,1.1,1.2,0.1,398,-2.5
ssw,3/21/07,1.2,1.3,0.1,393,-2.5
ssw,3/21/07,1.3,1.4,0.1,387,-2.5
ssw,3/21/07,1.4,1.5,0.1,399,-2
ssw,3/21/07,1.5,1.6,0.1,395,-3
ssw,3/21/07,1.6,1.7,0.1,384,-3
ssw,3/21/07,1.7,1.8,0.1,390,-2.5
ssw,3/21/07,1.8,1.9,0.1,383,-2
ssw,3/21/07,1.9,2,0.1,332,-2
ssw,3/21/07,2,2.1,0.1,333,-2
ssw,3/21/07,2.1,2.2,0.1,338,-2
ssw,3/21/07,2.2,2.3,0.1,348,-3
ssw,3/21/07,2.3,2.4,0.1,316,-1.5
ssw,3/21/07,2.4,2.4,0,NaN,NaN
c1b,3/23/07,0,0,0,NaN,0
c1b,3/23/07,0,0.1,0.1,431,-1
c1b,3/23/07,0.1,0.2,0.1,431,-1
c1b,3/23/07,0.2,0.3,0.1,404,-1
c1b,3/23/07,0.3,0.4,0.1,428,-1
c1b,3/23/07,0.4,0.5,0.1,472,-1
c1b,3/23/07,0.5,0.6,0.1,385,-1
c1b,3/23/07,0.6,0.7,0.1,445,-1
c1b,3/23/07,0.7,0.8,0.1,483,-1
c1b,3/23/07,0.8,0.9,0.1,408,0
c1b,3/23/07,0.9,0.9,0,NaN,NaN
ssw,3/27/07,0,0,0,NaN,0
ssw,3/27/07,0,0.1,0.1,386,-0.5
ssw,3/27/07,0.1,0.2,0.1,386,-1
ssw,3/27/07,0.2,0.3,0.1,405,-1
ssw,3/27/07,0.3,0.4,0.1,375,-1
ssw,3/27/07,0.4,0.5,0.1,375,-1.5
ssw,3/27/07,0.5,0.6,0.1,395,-1.5
ssw,3/27/07,0.6,0.7,0.1,430,-1.5
ssw,3/27/07,0.7,0.8,0.1,438,-2
ssw,3/27/07,0.8,0.9,0.1,423,-2
ssw,3/27/07,0.9,1,0.1,400,-2
ssw,3/27/07,1,1.1,0.1,400,-2
ssw,3/27/07,1.1,1.2,0.1,441,-2
ssw,3/27/07,1.2,1.3,0.1,396,-2
ssw,3/27/07,1.3,1.4,0.1,411,-2
ssw,3/27/07,1.4,1.5,0.1,382,-2
ssw,3/27/07,1.5,1.6,0.1,397,-2.5
ssw,3/27/07,1.6,1.7,0.1,379,-2
ssw,3/27/07,1.7,1.8,0.1,395,-2
ssw,3/27/07,1.8,1.9,0.1,418,-2
ssw,3/27/07,1.9,2,0.1,372,-2
ssw,3/27/07,2,2.1,0.1,369,-2
ssw,3/27/07,2.1,2.2,0.1,382,-2
ssw,3/27/07,2.2,2.3,0.1,386,-1
ssw,3/27/07,2.3,2.4,0.1,339,-1
ssw,3/27/07,2.4,2.5,0.1,268,-1
ssw,3/27/07,2.5,2.5,0,NaN,-1
c1b,3/30/07,0,0,0,NaN,0
c1b,3/30/07,0,0.1,0.1,NaN,-0.5
c1b,3/30/07,0.1,0.2,0.1,342,-0.5
c1b,3/30/07,0.2,0.3,0.1,314,-0.5
c1b,3/30/07,0.3,0.4,0.1,374,-1
c1b,3/30/07,0.4,0.5,0.1,349,-1
c1b,3/30/07,0.5,0.6,0.1,337,-1
c1b,3/30/07,0.6,0.7,0.1,299,-1
c1b,3/30/07,0.7,0.8,0.1,347,-1
c1b,3/30/07,0.8,0.9,0.1,344,-2
c1b,3/30/07,0.9,1,0.1,304,-2
c1b,3/30/07,1,1.1,0.1,232,-2
c1b,3/30/07,1.1,1.17,0.07,NaN,-4.5
c1b,3/30/07,1.17,1.17,0,NaN,-6
6,4/6/07,0,0,0,NaN,-1
6,4/6/07,0,0.1,0.1,300,-3
6,4/6/07,0.1,0.2,0.1,345,-4
6,4/6/07,0.2,0.3,0.1,373,-4
6,4/6/07,0.3,0.4,0.1,436,-4
6,4/6/07,0.4,0.5,0.1,296,-4
6,4/6/07,0.5,0.6,0.1,380,-4
6,4/6/07,0.6,0.68,0.08,383,-1
6,4/6/07,0.68,0.68,0,NaN,-1
c1b,4/10/07,0,0,0,NaN,0
c1b,4/10/07,0,0.1,0.1,356,-0.5
c1b,4/10/07,0.1,0.2,0.1,356,0
c1b,4/10/07,0.2,0.3,0.1,348,0
c1b,4/10/07,0.3,0.4,0.1,350,-1
c1b,4/10/07,0.4,0.5,0.1,394,-1
c1b,4/10/07,0.5,0.6,0.1,372,-0.5
c1b,4/10/07,0.6,0.7,0.1,325,0
c1b,4/10/07,0.7,0.8,0.1,335,0
c1b,4/10/07,0.8,0.9,0.1,386,-2
c1b,4/10/07,0.9,1,0.1,379,-4
c1b,4/10/07,1,1.1,0.1,313,-5
c1b,4/10/07,1.1,1.18,0.08,165,-1.5
c1b,4/10/07,1.18,1.18,0,NaN,NaN
ssw,4/11/07,0,0,0,NaN,0
ssw,4/11/07,0,0.1,0.1,400,0
ssw,4/11/07,0.1,0.2,0.1,386,0
ssw,4/11/07,0.2,0.3,0.1,386,0.5
ssw,4/11/07,0.3,0.4,0.1,365,-1
